model,seed,vehicle_id,vClass,depart_time,arrival_time,duration_s,waiting_time_s,time_loss_s,route_length_m
DQN_w15,11,car_flow_north_E#18.7,truck,49.60,74.80,25.20,0.00,8.39,214.96
DQN_w15,11,car_flow_E#10.2,car,12.80,75.00,62.20,0.00,13.32,888.90
DQN_w15,11,car_flow_E#10.0,car,1.60,75.20,73.60,9.40,23.91,888.90
DQN_w15,11,car_flow_turn_E#6.0,car,4.80,75.20,70.40,16.60,27.12,873.09
DQN_w15,11,car_flow_south_left.7,car,43.20,75.40,32.20,0.00,5.97,541.79
DQN_w15,11,car_flow_WEST_E#6.0,car,0.00,75.60,75.60,47.60,55.52,214.25
DQN_w15,11,car_flow_south_E#15.2,bus,19.20,76.60,57.40,0.00,9.38,787.72
DQN_w15,11,car_flow_south_left.8,car,45.40,76.60,31.20,0.00,9.58,541.79
DQN_w15,11,car_flow_South_Right.1,car,14.20,77.40,63.20,5.20,22.29,700.86
DQN_w15,11,car_flow_turn_E#13.0,car,2.40,78.60,76.20,41.60,53.46,214.25
DQN_w15,11,car_flow_South_Right.2,car,21.60,79.00,57.40,0.00,13.00,700.86
DQN_w15,11,car_flow_South_Right.3,car,26.00,80.60,54.60,0.00,14.53,700.86
DQN_w15,11,car_flow_WEST_E#6.1,car,4.80,81.20,76.40,39.40,52.91,214.25
DQN_w15,11,car_flow_turn.3,car,51.20,82.40,31.20,0.00,11.37,291.86
DQN_w15,11,car_flow_south_E#15.3,car,25.00,82.80,57.80,0.00,5.71,795.72
DQN_w15,11,car_flow_turn.4,car,53.40,83.80,30.40,0.00,12.50,291.86
DQN_w15,11,car_flow_through.2,truck,48.00,84.00,36.00,0.60,13.23,215.71
DQN_w15,11,car_flow_south_E#15.5,car,32.60,84.40,51.80,0.00,5.95,795.72
DQN_w15,11,car_flow_south_E#15.4,car,27.20,85.00,57.80,0.00,5.57,795.72
DQN_w15,11,car_flow_south_E#15.7,car,37.00,85.80,48.80,0.00,6.83,795.72
DQN_w15,11,car_flow_south_E#15.6,car,34.80,90.00,55.20,0.00,5.11,795.72
DQN_w15,11,car_flow_south_left.9,truck,53.20,90.00,36.80,0.00,12.63,533.79
DQN_w15,11,car_flow_south_left.10,car,58.40,91.40,33.00,0.00,9.21,541.79
DQN_w15,11,car_flow_south_E#15.10,car,46.00,92.20,46.20,0.00,6.56,795.72
DQN_w15,11,car_flow_north_E#18.8,car,69.00,92.40,23.40,0.00,6.73,222.96
DQN_w15,11,car_flow_turn_E#15.9,car,59.60,94.20,34.60,0.00,4.60,223.71
DQN_w15,11,car_flow_turn.5,car,68.80,94.60,25.80,0.00,4.92,291.86
DQN_w15,11,car_flow_south_E#15.8,car,39.20,96.40,57.20,0.00,5.07,795.72
DQN_w15,11,car_flow_turn_E#15.10,car,61.80,96.60,34.80,0.00,7.07,223.71
DQN_w15,11,car_flow_turn_E#15.11,car,66.60,98.60,32.00,0.00,8.41,223.71
DQN_w15,11,car_flow_south_left.11,car,68.80,99.80,31.00,0.00,6.06,541.79
DQN_w15,22,car_flow_south_E#18.0,car,0.20,19.20,19.00,0.00,5.79,232.83
DQN_w15,22,car_flow_north_E#18.0,car,3.80,25.80,22.00,0.00,4.32,222.96
DQN_w15,22,car_flow_WEST_E#6.0,car,0.40,26.80,26.40,0.00,4.50,214.25
DQN_w15,22,car_flow_turn.0,truck,0.40,28.60,28.20,0.00,9.92,283.86
DQN_w15,22,car_flow_turn.1,car,6.00,31.00,25.00,0.00,8.07,291.86
DQN_w15,22,car_flow_north_E#18.1,car,11.60,31.80,20.20,0.00,4.66,222.96
DQN_w15,22,car_flow_north_E#18.2,car,13.80,34.80,21.00,0.00,5.29,222.96
DQN_w15,22,car_flow_through.0,car,3.80,35.00,31.20,0.00,6.00,223.71
DQN_w15,22,car_flow_turn.2,car,10.40,35.40,25.00,0.00,6.20,291.86
DQN_w15,22,car_flow_turn_E#15.0,car,8.20,37.60,29.40,0.00,6.34,223.71
DQN_w15,22,car_flow_turn.3,car,14.80,39.20,24.40,0.00,6.98,291.86
DQN_w15,22,car_flow_south_left.0,truck,4.20,39.60,35.40,0.00,14.34,533.79
DQN_w15,22,car_flow_turn.4,car,17.00,41.40,24.40,0.00,6.87,291.86
DQN_w15,22,car_flow_turn_E#15.1,car,12.60,43.40,30.80,0.00,4.66,223.71
DQN_w15,22,car_flow_turn.5,car,21.40,45.40,24.00,0.00,6.25,291.86
DQN_w15,22,car_flow_north_E#18.3,truck,19.40,45.40,26.00,0.00,8.46,214.96
DQN_w15,22,car_flow_turn_E#15.2,car,19.20,46.20,27.00,0.00,6.48,223.71
DQN_w15,22,car_flow_north_E#18.4,car,22.80,47.40,24.60,0.00,7.10,222.96
DQN_w15,22,car_flow_turn_E#15.3,car,26.00,52.20,26.20,0.00,4.13,223.71
DQN_w15,22,car_flow_north_E#18.5,car,25.20,53.00,27.80,0.00,4.39,222.96
DQN_w15,22,car_flow_north_E#18.6,car,27.60,54.40,26.80,0.00,8.95,222.96
DQN_w15,22,car_flow_south_left.1,car,25.60,55.00,29.40,0.00,9.45,541.79
DQN_w15,22,car_flow_north_E#18.7,car,30.00,55.80,25.80,0.00,8.97,222.96
DQN_w15,22,car_flow_north_E#18.8,car,32.40,58.20,25.80,0.00,6.53,222.96
DQN_w15,22,car_flow_south_left.2,car,27.80,58.20,30.40,0.00,6.75,541.79
DQN_w15,22,car_flow_south_E#18.1,truck,2.00,58.40,56.40,26.80,43.68,224.83
DQN_w15,22,car_flow_north_E#18.9,car,34.80,59.80,25.00,0.00,8.07,222.96
DQN_w15,22,car_flow_South_Right.0,car,0.20,63.00,62.80,6.20,18.90,700.86
DQN_w15,22,car_flow_through.1,truck,29.40,65.40,36.00,0.20,10.80,215.71
DQN_w15,22,car_flow_turn.6,car,35.20,68.20,33.00,4.20,12.91,291.86
DQN_w15,22,car_flow_north_E#18.10,car,45.80,71.40,25.60,0.20,9.97,222.96
DQN_w15,22,car_flow_turn.7,truck,40.80,72.40,31.60,0.00,15.47,283.86
DQN_w15,22,car_flow_north_E#18.11,car,48.20,73.60,25.40,0.00,9.70,222.96
DQN_w15,22,car_flow_turn_E#15.4,car,37.40,73.80,36.40,0.00,12.61,223.71
DQN_w15,22,car_flow_south_E#15.0,car,16.00,74.40,58.40,0.00,4.46,795.72
DQN_w15,22,car_flow_north_E#18.12,car,52.60,76.80,24.20,0.00,8.00,222.96
DQN_w15,22,car_flow_turn_E#15.5,car,44.40,77.60,33.20,0.00,10.31,223.71
DQN_w15,22,car_flow_north_E#18.13,car,55.40,78.80,23.40,0.00,7.74,222.96
DQN_w15,22,car_flow_through.2,car,46.80,79.80,33.00,0.00,10.89,223.71
DQN_w15,22,car_flow_through.3,car,49.00,82.00,33.00,0.00,11.00,223.71
DQN_w15,22,car_flow_north_E#18.14,car,60.00,83.40,23.40,0.00,5.63,222.96
DQN_w15,22,car_flow_turn.8,car,55.80,83.80,28.00,0.00,6.77,291.86
DQN_w15,22,car_flow_turn_E#15.6,truck,52.40,85.40,33.00,0.00,8.84,215.71
DQN_w15,22,car_flow_north_E#18.15,car,64.40,87.00,22.60,0.00,5.34,222.96
DQN_w15,22,car_flow_south_E#15.2,car,39.20,87.20,48.00,0.00,6.98,795.72
DQN_w15,22,car_flow_through.4,car,58.00,88.80,30.80,0.00,8.84,223.71
DQN_w15,22,car_flow_south_E#18.2,car,18.20,89.40,71.20,40.40,58.19,232.83
DQN_w15,22,car_flow_north_E#18.16,car,66.60,89.40,22.80,0.00,6.08,222.96
DQN_w15,22,car_flow_turn_E#6.0,car,23.60,91.20,67.60,9.40,18.65,873.09
DQN_w15,22,car_flow_south_left.3,car,63.40,92.40,29.00,0.00,7.31,541.79
DQN_w15,22,car_flow_south_E#15.1,car,37.00,93.20,56.20,0.00,6.20,795.72
DQN_w15,22,car_flow_turn_E#13.0,truck,4.00,93.40,89.40,57.00,68.26,206.25
DQN_w15,22,car_flow_South_Right.1,car,38.80,93.40,54.60,0.00,9.93,700.86
DQN_w15,22,car_flow_south_left.4,car,66.00,95.20,29.20,0.00,7.12,541.79
DQN_w15,22,car_flow_turn_E#6.1,car,32.60,97.40,64.80,0.00,9.17,873.09
DQN_w15,22,car_flow_turn_E#10.4,car,20.60,98.40,77.80,11.80,30.33,888.41
DQN_w15,22,car_flow_turn.9,truck,63.80,98.60,34.80,0.00,17.35,283.86
DQN_w15,22,car_flow_turn_E#10.1,car,11.60,98.80,87.20,24.00,38.82,888.41
DQN_w15,33,car_flow_north_E#18.0,car,4.20,26.40,22.20,0.00,5.88,222.96
DQN_w15,33,car_flow_north_E#18.1,car,7.20,28.80,21.60,0.00,5.41,222.96
DQN_w15,33,car_flow_turn_E#15.0,truck,0.00,29.60,29.60,0.00,6.93,215.71
DQN_w15,33,car_flow_turn.0,truck,5.00,33.20,28.20,0.00,9.66,283.86
DQN_w15,33,car_flow_north_E#18.2,car,14.80,37.20,22.40,0.00,6.97,222.96
DQN_w15,33,car_flow_through.0,car,8.20,39.40,31.20,0.00,6.05,223.71
DQN_w15,33,car_flow_turn_E#15.1,car,10.60,41.40,30.80,0.00,8.91,223.71
DQN_w15,33,car_flow_south_left.0,car,11.60,41.40,29.80,0.00,6.16,541.79
DQN_w15,33,car_flow_through.1,car,13.00,44.60,31.60,0.00,6.02,223.71
DQN_w15,33,car_flow_turn_E#15.2,car,15.20,46.80,31.60,0.00,8.45,223.71
DQN_w15,33,car_flow_north_E#18.3,car,23.60,47.20,23.60,0.00,5.00,222.96
DQN_w15,33,car_flow_turn.1,car,21.80,47.40,25.60,0.00,7.27,291.86
DQN_w15,33,car_flow_south_left.1,car,19.80,48.60,28.80,0.00,7.10,541.79
DQN_w15,33,car_flow_turn_E#15.3,car,17.40,48.80,31.40,0.00,8.75,223.71
DQN_w15,33,car_flow_through.2,car,19.60,52.40,32.80,0.00,6.30,223.71
DQN_w15,33,car_flow_turn.2,car,28.40,52.60,24.20,0.00,8.62,291.86
DQN_w15,33,car_flow_north_E#18.4,car,30.80,53.40,22.60,0.00,6.88,222.96
DQN_w15,33,car_flow_turn.3,car,30.80,54.80,24.00,0.00,7.76,291.86
DQN_w15,33,car_flow_through.3,truck,25.20,55.80,30.60,0.00,6.53,215.71
DQN_w15,33,car_flow_turn.4,car,33.00,57.40,24.40,0.00,6.42,291.86
DQN_w15,33,car_flow_north_E#18.5,car,33.00,57.40,24.40,0.00,5.85,222.96
DQN_w15,33,car_flow_north_E#18.6,car,40.00,61.20,21.20,0.00,4.93,222.96
DQN_w15,33,car_flow_south_E#15.0,car,2.00,61.60,59.60,0.00,4.42,795.72
DQN_w15,33,car_flow_WEST_E#6.0,truck,1.80,62.40,60.60,28.40,39.22,206.25
DQN_w15,33,car_flow_south_E#18.0,bus,10.60,62.40,51.80,21.00,39.05,224.83
DQN_w15,33,car_flow_south_E#18.1,car,30.60,64.00,33.40,1.80,18.29,232.83
DQN_w15,33,car_flow_South_Right.0,car,4.80,65.00,60.20,1.40,13.96,700.86
DQN_w15,33,car_flow_WEST_E#6.1,car,7.40,65.80,58.40,23.60,39.41,214.25
DQN_w15,33,car_flow_WEST_E#6.2,car,12.40,67.80,55.40,19.40,37.09,214.25
DQN_w15,33,car_flow_south_E#15.4,car,21.40,68.00,46.60,0.00,6.75,795.72
DQN_w15,33,car_flow_south_E#18.2,car,35.20,68.20,33.00,3.80,19.25,232.83
DQN_w15,33,car_flow_south_E#15.1,truck,11.60,68.80,57.20,0.00,8.22,787.72
DQN_w15,33,car_flow_south_E#18.3,car,36.00,69.80,33.80,0.80,20.57,232.83
DQN_w15,33,car_flow_turn_E#13.0,truck,16.00,70.60,54.60,14.40,33.74,206.25
DQN_w15,33,car_flow_north_E#18.7,car,44.20,71.40,27.20,2.20,11.31,222.96
DQN_w15,33,car_flow_turn.5,truck,36.40,72.40,36.00,2.20,19.08,283.86
DQN_w15,33,car_flow_south_E#15.2,car,17.00,72.60,55.60,0.00,5.84,795.72
DQN_w15,33,car_flow_south_E#18.4,car,51.00,72.60,21.60,0.00,9.44,232.83
DQN_w15,33,car_flow_turn.6,truck,41.40,73.80,32.40,0.00,16.41,283.86
DQN_w15,33,car_flow_turn_E#13.1,car,19.20,74.00,54.80,12.60,35.72,214.25
DQN_w15,33,car_flow_south_E#15.3,car,19.20,75.60,56.40,0.00,5.61,795.72
DQN_w15,33,car_flow_South_Right.1,car,18.00,76.80,58.80,0.00,9.07,700.86
DQN_w15,33,car_flow_south_left.2,car,49.00,77.60,28.60,0.00,6.80,541.79
DQN_w15,33,car_flow_through.4,truck,46.40,78.60,32.20,0.00,9.84,215.71
DQN_w15,33,car_flow_north_E#18.8,car,57.80,81.00,23.20,0.00,4.40,222.96
DQN_w15,33,car_flow_south_left.3,car,54.00,82.60,28.60,0.00,7.13,541.79
DQN_w15,33,car_flow_through.5,car,49.80,82.80,33.00,0.00,9.59,223.71
DQN_w15,33,car_flow_north_E#18.9,car,62.40,83.40,21.00,0.00,5.97,222.96
DQN_w15,33,car_flow_south_E#15.5,bus,27.00,84.40,57.40,0.00,9.44,787.72
DQN_w15,33,car_flow_through.6,car,52.20,85.20,33.00,0.00,9.45,223.71
DQN_w15,33,car_flow_turn.7,bus,56.60,85.40,28.80,0.00,11.57,283.86
DQN_w15,33,car_flow_south_E#15.6,car,37.80,86.00,48.20,0.00,7.34,795.72
DQN_w15,33,car_flow_south_E#18.5,car,64.80,87.40,22.60,0.60,10.87,232.83
DQN_w15,33,car_flow_E#10.0,car,8.80,87.60,78.80,19.80,30.12,888.90
DQN_w15,33,car_flow_south_left.4,car,57.20,87.60,30.40,0.00,6.23,541.79
DQN_w15,33,car_flow_South_Right.2,car,23.20,87.80,64.60,3.20,15.29,700.86
DQN_w15,33,car_flow_E#10.1,car,15.60,88.40,72.80,12.00,26.30,888.90
DQN_w15,33,car_flow_south_left.5,car,59.40,89.00,29.60,0.00,7.92,541.79
DQN_w15,33,car_flow_South_Right.3,car,33.80,89.20,55.40,0.00,12.38,700.86
DQN_w15,33,car_flow_turn_E#13.2,car,25.60,89.40,63.80,18.80,39.00,214.25
DQN_w15,33,car_flow_WEST_E#6.3,car,27.80,91.40,63.60,13.60,43.49,214.25
DQN_w15,33,car_flow_south_left.6,car,63.80,94.60,30.80,0.00,5.70,541.79
DQN_w15,33,car_flow_turn_E#13.3,car,30.00,94.80,64.80,10.40,38.75,214.25
DQN_w15,33,car_flow_south_left.7,car,66.20,95.80,29.60,0.00,11.22,541.79
DQN_w15,33,car_flow_WEST_E#6.4,car,32.20,96.80,64.60,8.00,44.89,214.25
DQN_w16,11,car_flow_north_E#18.0,truck,0.40,25.40,25.00,0.00,8.41,214.96
DQN_w16,11,car_flow_turn.0,car,2.40,26.80,24.40,0.00,5.41,291.86
DQN_w16,11,car_flow_turn_E#15.0,car,0.00,30.20,30.20,0.00,3.56,223.71
DQN_w16,11,car_flow_north_E#18.1,car,8.60,33.00,24.40,0.00,4.15,222.96
DQN_w16,11,car_flow_north_E#18.2,car,10.80,34.80,24.00,0.00,5.77,222.96
DQN_w16,11,car_flow_turn_E#15.1,car,9.00,38.00,29.00,0.00,3.55,223.71
DQN_w16,11,car_flow_north_E#18.3,truck,14.20,39.40,25.20,0.00,8.50,214.96
DQN_w16,11,car_flow_turn_E#15.2,car,12.60,41.20,28.60,0.00,3.98,223.71
DQN_w16,11,car_flow_turn_E#15.3,car,17.00,46.60,29.60,0.00,3.73,223.71
DQN_w16,11,car_flow_south_left.0,car,17.20,46.80,29.60,0.00,7.06,541.79
DQN_w16,11,car_flow_north_E#18.4,car,22.60,46.80,24.20,0.00,6.64,222.96
DQN_w16,11,car_flow_south_left.1,car,19.40,49.00,29.60,0.00,7.17,541.79
DQN_w16,11,car_flow_turn_E#15.4,car,22.80,51.60,28.80,0.00,3.52,223.71
DQN_w16,11,car_flow_turn.1,car,28.80,52.40,23.60,0.00,5.23,291.86
DQN_w16,11,car_flow_south_E#18.0,car,31.60,52.60,21.00,0.00,9.19,232.83
DQN_w16,11,car_flow_south_left.2,car,21.80,53.20,31.40,0.00,6.29,541.79
DQN_w16,11,car_flow_north_E#18.5,car,29.40,53.80,24.40,0.00,5.90,222.96
DQN_w16,11,car_flow_south_E#15.1,car,6.20,54.60,48.40,0.00,6.25,795.72
DQN_w16,11,car_flow_turn_E#15.5,car,25.00,55.20,30.20,0.00,3.87,223.71
DQN_w16,11,car_flow_south_E#15.0,car,3.80,56.00,52.20,0.00,5.77,795.72
DQN_w16,11,car_flow_south_left.3,car,29.00,60.40,31.40,0.00,5.76,541.79
DQN_w16,11,car_flow_turn_E#15.6,truck,32.40,61.80,29.40,0.00,6.61,215.71
DQN_w16,11,car_flow_south_left.4,car,32.00,62.00,30.00,0.00,8.54,541.79
DQN_w16,11,car_flow_south_left.5,car,34.20,63.40,29.20,0.00,8.31,541.79
DQN_w16,11,car_flow_north_E#18.6,car,41.40,65.20,23.80,0.00,4.82,222.96
DQN_w16,11,car_flow_through.0,car,35.60,66.60,31.00,0.00,6.00,223.71
DQN_w16,11,car_flow_South_Right.0,car,7.80,67.40,59.60,4.00,16.52,700.86
DQN_w16,11,car_flow_E#10.0,car,1.60,67.80,66.20,4.40,16.47,888.90
DQN_w16,11,car_flow_E#10.2,car,12.80,68.00,55.20,0.00,6.45,888.90
DQN_w16,11,car_flow_South_Right.1,car,14.20,68.80,54.60,0.00,13.55,700.86
DQN_w16,11,car_flow_south_left.6,car,38.80,68.80,30.00,0.00,9.68,541.79
DQN_w16,11,car_flow_through.1,car,37.80,69.20,31.40,0.00,6.30,223.71
DQN_w16,11,car_flow_turn_E#15.7,car,40.00,71.20,31.20,0.00,7.82,223.71
DQN_w16,11,car_flow_turn.2,car,44.60,73.60,29.00,0.00,12.42,291.86
DQN_w16,11,car_flow_WEST_E#6.0,car,0.00,74.40,74.40,46.80,54.36,214.25
DQN_w16,11,car_flow_turn_E#6.0,car,4.80,75.00,70.20,16.60,27.08,873.09
DQN_w16,11,car_flow_south_left.7,car,43.20,75.40,32.20,0.00,5.97,541.79
DQN_w16,11,car_flow_turn_E#15.8,car,42.40,76.40,34.00,2.60,13.88,223.71
DQN_w16,11,car_flow_south_E#15.2,bus,19.20,76.60,57.40,0.00,9.38,787.72
DQN_w16,11,car_flow_south_left.8,car,45.40,76.60,31.20,0.00,9.58,541.79
DQN_w16,11,car_flow_turn.3,car,51.20,79.40,28.20,0.00,8.32,291.86
DQN_w16,11,car_flow_north_E#18.7,truck,49.60,79.60,30.00,0.00,13.26,214.96
DQN_w16,11,car_flow_through.2,truck,48.00,80.40,32.40,0.00,9.60,215.71
DQN_w16,11,car_flow_turn.4,car,53.40,80.80,27.40,0.00,9.53,291.86
DQN_w16,11,car_flow_south_E#15.3,car,25.00,82.80,57.80,0.00,5.72,795.72
DQN_w16,11,car_flow_South_Right.2,car,21.60,83.80,62.20,4.40,17.76,700.86
DQN_w16,11,car_flow_south_E#15.5,car,32.60,84.40,51.80,0.00,5.96,795.72
DQN_w16,11,car_flow_south_E#15.4,car,27.20,85.00,57.80,0.00,5.56,795.72
DQN_w16,11,car_flow_South_Right.3,car,26.00,85.00,59.00,0.00,18.99,700.86
DQN_w16,11,car_flow_south_E#15.7,car,37.00,85.80,48.80,0.00,6.85,795.72
DQN_w16,11,car_flow_E#10.1,car,8.40,88.60,80.20,7.00,16.68,888.90
DQN_w16,11,car_flow_E#10.5,car,26.20,90.00,63.80,0.00,5.44,888.90
DQN_w16,11,car_flow_south_E#15.6,car,34.80,90.00,55.20,0.00,5.10,795.72
DQN_w16,11,car_flow_south_left.9,truck,53.20,90.00,36.80,0.00,12.63,533.79
DQN_w16,11,car_flow_south_left.10,car,58.40,91.40,33.00,0.00,9.21,541.79
DQN_w16,11,car_flow_south_E#15.10,car,46.00,92.20,46.20,0.00,6.52,795.72
DQN_w16,11,car_flow_turn_E#15.9,car,59.80,93.00,33.20,0.00,3.30,223.71
DQN_w16,11,car_flow_north_E#18.8,car,68.80,96.20,27.40,2.00,10.73,222.96
DQN_w16,11,car_flow_south_E#15.8,car,39.20,96.60,57.40,0.00,5.08,795.72
DQN_w16,11,car_flow_turn_E#15.10,car,62.20,99.40,37.20,2.60,9.67,223.71
DQN_w16,11,car_flow_south_left.11,car,68.80,99.80,31.00,0.00,6.06,541.79
DQN_w16,22,car_flow_south_E#18.0,car,0.20,19.20,19.00,0.00,5.79,232.83
DQN_w16,22,car_flow_north_E#18.0,car,3.80,25.80,22.00,0.00,4.32,222.96
DQN_w16,22,car_flow_WEST_E#6.0,car,0.40,26.80,26.40,0.00,4.50,214.25
DQN_w16,22,car_flow_turn.0,truck,0.40,28.60,28.20,0.00,9.92,283.86
DQN_w16,22,car_flow_turn.1,car,6.00,31.00,25.00,0.00,8.07,291.86
DQN_w16,22,car_flow_north_E#18.1,car,11.60,31.80,20.20,0.00,4.66,222.96
DQN_w16,22,car_flow_north_E#18.2,car,13.80,34.80,21.00,0.00,5.29,222.96
DQN_w16,22,car_flow_through.0,car,3.80,35.00,31.20,0.00,6.00,223.71
DQN_w16,22,car_flow_turn.2,car,10.40,35.40,25.00,0.00,6.20,291.86
DQN_w16,22,car_flow_turn_E#15.0,car,8.20,37.60,29.40,0.00,6.34,223.71
DQN_w16,22,car_flow_turn.3,car,14.80,39.20,24.40,0.00,6.98,291.86
DQN_w16,22,car_flow_south_left.0,truck,4.20,39.60,35.40,0.00,14.34,533.79
DQN_w16,22,car_flow_turn.4,car,17.00,41.40,24.40,0.00,6.87,291.86
DQN_w16,22,car_flow_turn_E#15.1,car,12.60,43.40,30.80,0.00,4.67,223.71
DQN_w16,22,car_flow_turn.5,car,21.40,45.40,24.00,0.00,6.25,291.86
DQN_w16,22,car_flow_north_E#18.3,truck,19.40,45.40,26.00,0.00,8.46,214.96
DQN_w16,22,car_flow_turn_E#15.2,car,19.20,46.20,27.00,0.00,6.48,223.71
DQN_w16,22,car_flow_north_E#18.4,car,22.80,47.40,24.60,0.00,7.10,222.96
DQN_w16,22,car_flow_turn_E#13.0,truck,4.00,51.40,47.40,15.20,26.26,206.25
DQN_w16,22,car_flow_south_E#18.1,truck,2.00,52.60,50.60,21.00,37.88,224.83
DQN_w16,22,car_flow_north_E#18.5,car,25.20,52.80,27.60,0.00,4.38,222.96
DQN_w16,22,car_flow_South_Right.0,car,0.20,54.40,54.20,0.00,10.37,700.86
DQN_w16,22,car_flow_WEST_E#6.1,truck,8.80,55.00,46.20,8.60,26.10,206.25
DQN_w16,22,car_flow_south_left.1,car,25.60,55.00,29.40,0.00,9.45,541.79
DQN_w16,22,car_flow_south_left.2,car,27.80,58.20,30.40,0.00,6.75,541.79
DQN_w16,22,car_flow_turn_E#15.3,car,26.00,58.80,32.80,0.20,10.74,223.71
DQN_w16,22,car_flow_north_E#18.6,car,27.60,60.20,32.60,3.00,14.78,222.96
DQN_w16,22,car_flow_turn.6,car,35.20,61.00,25.80,0.00,5.71,291.86
DQN_w16,22,car_flow_north_E#18.7,car,30.00,62.20,32.20,0.00,15.36,222.96
DQN_w16,22,car_flow_through.1,truck,29.40,62.80,33.40,0.00,8.19,215.71
DQN_w16,22,car_flow_north_E#18.8,car,32.40,65.60,33.20,0.00,13.78,222.96
DQN_w16,22,car_flow_north_E#18.9,car,34.80,67.00,32.20,0.00,15.38,222.96
DQN_w16,22,car_flow_turn_E#15.4,car,37.40,67.20,29.80,0.00,5.90,223.71
DQN_w16,22,car_flow_south_E#18.2,car,18.20,67.80,49.60,17.80,36.59,232.83
DQN_w16,22,car_flow_turn.7,truck,41.00,68.00,27.00,0.00,10.92,283.86
DQN_w16,22,car_flow_north_E#18.10,car,45.80,69.60,23.80,0.00,8.10,222.96
DQN_w16,22,car_flow_north_E#18.11,car,48.20,72.00,23.80,0.00,8.02,222.96
DQN_w16,22,car_flow_turn_E#15.5,car,44.40,73.60,29.20,0.00,6.29,223.71
DQN_w16,22,car_flow_south_E#18.3,car,41.80,73.80,32.00,3.40,17.85,232.83
DQN_w16,22,car_flow_south_E#15.0,car,16.00,74.40,58.40,0.00,4.46,795.72
DQN_w16,22,car_flow_south_E#18.4,car,42.20,75.60,33.40,0.20,19.41,232.83
DQN_w16,22,car_flow_WEST_E#6.2,car,12.00,76.20,64.20,22.80,43.45,214.25
DQN_w16,22,car_flow_E#10.0,car,16.20,76.40,60.20,0.60,14.54,888.90
DQN_w16,22,car_flow_WEST_E#6.3,car,18.40,78.60,60.20,16.20,38.67,214.25
DQN_w16,22,car_flow_WEST_E#6.4,car,20.60,80.60,60.00,12.60,40.23,214.25
DQN_w16,22,car_flow_through.2,car,46.60,84.00,37.40,4.60,15.32,223.71
DQN_w16,22,car_flow_north_E#18.12,car,52.80,84.60,31.80,2.80,15.69,222.96
DQN_w16,22,car_flow_through.3,car,48.80,86.20,37.40,0.40,15.42,223.71
DQN_w16,22,car_flow_north_E#18.13,car,55.80,86.60,30.80,0.00,15.11,222.96
DQN_w16,22,car_flow_turn_E#10.0,car,6.00,86.80,80.80,14.40,31.45,888.41
DQN_w16,22,car_flow_turn.8,car,55.80,87.80,32.00,0.00,10.77,291.86
DQN_w16,22,car_flow_turn_E#10.1,car,11.60,88.00,76.40,12.80,28.04,888.41
DQN_w16,22,car_flow_turn_E#15.6,truck,52.40,89.60,37.20,0.00,13.03,215.71
DQN_w16,22,car_flow_north_E#18.14,car,60.20,90.40,30.20,0.00,12.42,222.96
DQN_w16,22,car_flow_south_left.3,car,63.40,92.40,29.00,0.00,7.31,541.79
DQN_w16,22,car_flow_through.4,car,58.00,93.00,35.00,0.00,12.99,223.71
DQN_w16,22,car_flow_north_E#18.15,car,64.60,93.20,28.60,0.00,11.31,222.96
DQN_w16,22,car_flow_south_E#15.2,car,39.60,93.40,53.80,0.00,12.78,795.72
DQN_w16,22,car_flow_turn.9,truck,63.80,94.00,30.20,0.00,12.88,283.86
DQN_w16,22,car_flow_north_E#18.16,car,66.80,95.20,28.40,0.00,11.71,222.96
DQN_w16,22,car_flow_south_left.4,car,66.00,95.20,29.20,0.00,7.12,541.79
DQN_w16,22,car_flow_through.5,car,60.20,96.80,36.60,0.00,10.93,223.71
DQN_w16,22,car_flow_north_E#18.17,car,69.20,98.00,28.80,0.00,11.09,222.96
DQN_w16,22,car_flow_turn_E#15.7,car,67.00,99.20,32.20,0.00,9.36,223.71
DQN_w16,22,car_flow_south_E#15.1,car,37.20,99.60,62.40,0.00,12.42,795.72
DQN_w16,33,car_flow_north_E#18.0,car,4.20,26.40,22.20,0.00,5.88,222.96
DQN_w16,33,car_flow_north_E#18.1,car,7.20,28.80,21.60,0.00,5.41,222.96
DQN_w16,33,car_flow_turn_E#15.0,truck,0.00,29.60,29.60,0.00,6.93,215.71
DQN_w16,33,car_flow_turn.0,truck,5.00,33.20,28.20,0.00,9.66,283.86
DQN_w16,33,car_flow_north_E#18.2,car,14.80,37.20,22.40,0.00,6.97,222.96
DQN_w16,33,car_flow_through.0,car,8.20,39.40,31.20,0.00,6.05,223.71
DQN_w16,33,car_flow_turn_E#15.1,car,10.60,41.40,30.80,0.00,8.91,223.71
DQN_w16,33,car_flow_south_left.0,car,11.60,41.40,29.80,0.00,6.16,541.79
DQN_w16,33,car_flow_through.1,car,13.00,44.60,31.60,0.00,6.02,223.71
DQN_w16,33,car_flow_turn_E#15.2,car,15.20,46.80,31.60,0.00,8.45,223.71
DQN_w16,33,car_flow_north_E#18.3,car,23.60,47.20,23.60,0.00,5.00,222.96
DQN_w16,33,car_flow_turn.1,car,21.80,47.40,25.60,0.00,7.27,291.86
DQN_w16,33,car_flow_south_left.1,car,19.80,48.60,28.80,0.00,7.10,541.79
DQN_w16,33,car_flow_turn_E#15.3,car,17.40,48.80,31.40,0.00,8.75,223.71
